,path
168,sequences/UPI00022D749C-134-426.fasta
169,sequences/CXWL01.1.fsa_nt_gi|952913975|emb|CXWL01002584.1|_22-22-410.fasta
170,sequences/UPI0008289A76-59-328.fasta
171,sequences/UPI0002775134-75-435.fasta
172,sequences/UPI0006F904DD-35-437.fasta
173,sequences/UPI0003FAB5AF-26-408.fasta
174,sequences/FreactcultureFD7_1027221.scaffolds.fasta_scaffold00385_14-31-303.fasta
175,sequences/APHig6443717817_1056837.scaffolds.fasta_scaffold89560_1-101-411.fasta
176,sequences/JFJP01.1.fsa_nt_gi|907528131|gb|JFJP01051183.1|_3-18-370.fasta
177,sequences/UPI0001A88841-64-531.fasta
178,sequences/MDTG01.4.fsa_nt_gb|MDTG01375051.1|_9-48-353.fasta
179,sequences/UPI00021C8E06-34-368.fasta
180,sequences/UPI0000521A10-29-454.fasta
181,sequences/UPI000876804B-258-594.fasta
182,sequences/UPI00071F0583-59-477.fasta
183,sequences/APDOM4702015118_1054815.scaffolds.fasta_scaffold08596_3-99-351.fasta
184,sequences/UPI0001816071-54-319.fasta
185,sequences/GraSoiStandDraft_56_1057294.scaffolds.fasta_scaffold129941_1-26-370.fasta
186,sequences/UPI0008D98CFF-3-320.fasta
187,sequences/UPI0003A1C79C-64-423.fasta
188,sequences/UPI0002471EC6-65-387.fasta
189,sequences/UPI0008B20B53-138-470.fasta
190,sequences/UPI00045BFCDE-43-451.fasta
191,sequences/UPI0001D90AC3-27-302.fasta
192,sequences/APAra7269097403_1048558.scaffolds.fasta_scaffold00483_9-30-410.fasta
193,sequences/UPI00064CF037-1384-1788.fasta
194,sequences/OM-RGC.v1.004454730-61-338.fasta
195,sequences/KBSMisStaDraftv2_1062788.scaffolds.fasta_scaffold112812_2-24-346.fasta
196,sequences/GraSoiStandDraft_42_1057292.scaffolds.fasta_scaffold65622_1-82-347.fasta
197,sequences/UPI000540309E-104-519.fasta
198,sequences/ETNmetMinimDraft_25_1059894.scaffolds.fasta_scaffold25566_1-91-389.fasta
199,sequences/UPI0003CB4AE3-78-442.fasta
200,sequences/UPI0002C8297E-47-320.fasta
201,sequences/GraSoiStandDraft_15_1057317.scaffolds.fasta_scaffold358430_1-23-348.fasta
202,sequences/UPI0008983F31-61-382.fasta
203,sequences/UPI00000C9BE5-26-420.fasta
204,sequences/AntDryMetagUQ889_1029465.scaffolds.fasta_scaffold00730_2-44-342.fasta
205,sequences/UPI000747A7D1-20-363.fasta
206,sequences/APGre2960657423_1045063.scaffolds.fasta_scaffold01018_1-21-321.fasta
207,sequences/SaaInl1SG_22_DNA_1037389.scaffolds.fasta_scaffold00001_237-43-302.fasta
208,sequences/UPI000471F65C-21-293.fasta
209,sequences/UPI000051BCAF-32-413.fasta
210,sequences/SoiMethySBSTD1v2_1073268.scaffolds.fasta_scaffold195238_2-33-367.fasta
211,sequences/LUMC01.1.fsa_nt_gb|LUMC01004709.1|_2-6-288.fasta
212,sequences/UPI000815D011-26-324.fasta
213,sequences/UPI0004CCB6FC-51-375.fasta
214,sequences/APHig6443717817_1056837.scaffolds.fasta_scaffold03355_7-28-288.fasta
215,sequences/APMI01.1.fsa_nt_gi|494262371|gb|APMI01123680.1|_2-22-395.fasta
216,sequences/UPI0004EDC993-51-472.fasta
217,sequences/UPI0008654609-123-425.fasta
218,sequences/GraSoiStandDraft_36_1057302.scaffolds.fasta_scaffold376105_1-3-250.fasta
219,sequences/EndMetStandDraft_4_1072995.scaffolds.fasta_scaffold195970_2-2-305.fasta
220,sequences/GraSoiStandDraft_41_1057321.scaffolds.fasta_scaffold09838_7-17-322.fasta
221,sequences/UPI0008242EE3-79-435.fasta
222,sequences/UPI0003CB7412-69-380.fasta
223,sequences/FLOH01.1.fsa_nt_gi|1036304190|tpe|FLOH01000400.1|_4-66-326.fasta
224,sequences/MTBAKMStandDraft_1061839.scaffolds.fasta_scaffold05204_4-24-413.fasta
225,sequences/GraSoiStandDraft_27_1057306.scaffolds.fasta_scaffold81875_2-30-414.fasta
226,sequences/UPI000899D7BD-32-365.fasta
227,sequences/UPI0002C33C82-70-353.fasta
228,sequences/UPI00044CC979-24-344.fasta
229,sequences/TergutCu122P5_1016488.scaffolds.fasta_scaffold1489995_4-63-421.fasta
230,sequences/GraSoiStandDraft_11_1057310.scaffolds.fasta_scaffold369358_1-10-339.fasta
231,sequences/OM-RGC.v1.000176355-308-554.fasta
232,sequences/OM-RGC.v1.003734812-38-339.fasta
233,sequences/JI10StandDraft_1071094.scaffolds.fasta_scaffold109591_2-77-461.fasta
234,sequences/AntRauTorckE6833_2_1112554.scaffolds.fasta_scaffold00037_3-5-323.fasta
235,sequences/YNPNPStandDraft_1061719.scaffolds.fasta_scaffold00771_18-17-507.fasta
236,sequences/UPI0006FAA13B-32-362.fasta
237,sequences/UPI00081D41C5-67-403.fasta
238,sequences/UPI0007761856-60-458.fasta
239,sequences/UPI0005326E9B-71-319.fasta
240,sequences/UPI00047975C8-15-442.fasta
241,sequences/UPI0008056093-50-501.fasta
242,sequences/CryGeyDrversion2_2_1046609.scaffolds.fasta_scaffold00293_11-95-357.fasta
243,sequences/GraSoi_2013_40cm_1033754.scaffolds.fasta_scaffold02182_3-5-336.fasta
244,sequences/UPI00042B7F84-73-480.fasta
245,sequences/UPI0001AED093-47-456.fasta
246,sequences/UPI0006464561-24-418.fasta
247,sequences/MDTB01.2.fsa_nt_gb|MDTB01093170.1|_7-56-335.fasta
248,sequences/KBSMisStandDraft_5_1062788.scaffolds.fasta_scaffold86809_2-54-327.fasta
249,sequences/UPI0005B5B663-35-406.fasta
250,sequences/APDOM4702015159_1054818.scaffolds.fasta_scaffold69430_1-20-331.fasta
251,sequences/UPI0006A42517-79-448.fasta
252,sequences/UPI0006A6AE2D-28-432.fasta
253,sequences/tagenome__1003787_1003787.scaffolds.fasta_scaffold20362926_1-17-287.fasta
254,sequences/OM-RGC.v1.003586729-38-337.fasta
255,sequences/GraSoiStandDraft_53_1057289.scaffolds.fasta_scaffold121274_2-27-384.fasta
256,sequences/GraSoiStandDraft_35_1057300.scaffolds.fasta_scaffold224779_1-17-318.fasta
257,sequences/UPI0002BD60B3-71-516.fasta
258,sequences/UPI0006288E31-33-445.fasta
259,sequences/UPI0006A4FA80-52-307.fasta
260,sequences/UPI0008549EB8-36-444.fasta
261,sequences/UPI00028F1321-315-705.fasta
262,sequences/UPI00018E5EFC-37-457.fasta
263,sequences/UPI000231E0A9-124-490.fasta
264,sequences/JFBN01.1.fsa_nt_gb|JFBN01026652.1|_2-212-482.fasta
265,sequences/GraSoiStandDraft_17_1057272.scaffolds.fasta_scaffold01500_4-59-389.fasta
266,sequences/UPI0007A848A5-23-416.fasta
267,sequences/UPI00044490EB-70-349.fasta
268,sequences/UPI0007CE4FBB-53-321.fasta
269,sequences/GraSoiStandDraft_8_1057269.scaffolds.fasta_scaffold15422_1-113-397.fasta
270,sequences/UPI0006D38158-182-525.fasta
271,sequences/GraSoiStandDraft_41_1057321.scaffolds.fasta_scaffold465125_2-67-328.fasta
272,sequences/UPI0004A1AC29-62-535.fasta
273,sequences/UPI000851BEC5-60-381.fasta
274,sequences/UPI0003848C53-24-441.fasta
275,sequences/UPI00089564DF-23-392.fasta
276,sequences/DewCreStandDraft_3_1066083.scaffolds.fasta_scaffold01865_6-21-356.fasta
277,sequences/UPI0001D45098-53-380.fasta
278,sequences/APHig6443718053_1056840.scaffolds.fasta_scaffold35733_1-48-308.fasta
279,sequences/UPI00049D17C8-184-507.fasta
280,sequences/UPI00020C00E7-60-419.fasta
281,sequences/UPI00041BE93D-22-423.fasta
282,sequences/DewCreStandDraft_2_1066082.scaffolds.fasta_scaffold08700_3-92-373.fasta
283,sequences/UPI00056C1616-33-414.fasta
284,sequences/UPI0003E4BC7D-4-360.fasta
285,sequences/APCry4251928276_1046603.scaffolds.fasta_scaffold02778_6-89-369.fasta
286,sequences/UPI0007735CD9-53-325.fasta
287,sequences/UPI0001D4ABFF-32-428.fasta
288,sequences/RhiMetdeSRZDD1v2_1073273.scaffolds.fasta_scaffold720924_1-155-415.fasta
289,sequences/UPI00020B806F-74-389.fasta
290,sequences/UPI000698243D-94-394.fasta
291,sequences/UPI00042C22BE-923-1333.fasta
292,sequences/UPI000867A2F4-20-565.fasta
293,sequences/UPI0001B0BA71-8-292.fasta
294,sequences/UPI000871207E-176-521.fasta
295,sequences/UPI00080057DA-47-347.fasta
296,sequences/GraSoiStandDraft_25_1057303.scaffolds.fasta_scaffold130325_2-61-442.fasta
297,sequences/CryGeyDrversion2_4_1046615.scaffolds.fasta_scaffold31277_2-42-318.fasta
298,sequences/UPI00036B8207-21-427.fasta
299,sequences/UPI0003F509E5-19-361.fasta
300,sequences/UPI0001E00208-73-482.fasta
301,sequences/UPI000831471E-23-423.fasta
302,sequences/APLow6443716910_1056828.scaffolds.fasta_scaffold00679_5-23-421.fasta
303,sequences/UPI000340307A-20-414.fasta
304,sequences/UPI00029653DB-67-359.fasta
305,sequences/UPI0004FF8A52-43-373.fasta
306,sequences/UPI0007A983C8-4-285.fasta
307,sequences/UPI00078AC5F9-49-465.fasta
308,sequences/GraSoiStandDraft_54_1057290.scaffolds.fasta_scaffold05494_5-3-316.fasta
309,sequences/UPI0007BD3411-67-440.fasta
310,sequences/EPASupsiteSAE347_1022098.scaffolds.fasta_scaffold13179_2-19-413.fasta
311,sequences/MDSV01.2.fsa_nt_gb|MDSV01142932.1|_2-57-425.fasta
312,sequences/UPI0004DEA5E2-77-360.fasta
313,sequences/MDTD01.1.fsa_nt_gb|MDTD01006683.1|_1-82-499.fasta
314,sequences/UPI000051F45C-56-319.fasta
315,sequences/UPI0008B5281B-74-377.fasta
316,sequences/UPI0003208795-91-446.fasta
317,sequences/GraSoiStandDraft_4_1057263.scaffolds.fasta_scaffold364193_1-23-295.fasta
318,sequences/UPI00051C86ED-63-357.fasta
319,sequences/APTNR8051073442_1049403.scaffolds.fasta_scaffold01296_9-84-383.fasta
320,sequences/JQIA01.1.fsa_nt_gb|JQIA01003621.1|_3-38-410.fasta
321,sequences/LakMenEpi03Aug12_release.lakeMendotaPanAssembly.Ray.scaffolds.fasta_scaffold676822_1-15-298.fasta
322,sequences/PorBlaBluebeHill_2_1084457.scaffolds.fasta_scaffold00208_15-11-339.fasta
323,sequences/APAra7269096768_1048522.scaffolds.fasta_scaffold00023_134-36-359.fasta
324,sequences/GraSoiStandDraft_25_1057303.scaffolds.fasta_scaffold54351_2-26-314.fasta
325,sequences/UPI0003FFE544-18-313.fasta
326,sequences/UPI000558DEC2-16-436.fasta
327,sequences/UPI000430DD71-91-355.fasta
328,sequences/UPI000207E497-42-396.fasta
329,sequences/UPI0004E05182-75-388.fasta
330,sequences/MDTB01.2.fsa_nt_gb|MDTB01091116.1|_2-44-372.fasta
331,sequences/APMI01.1.fsa_nt_gi|494582725|gb|APMI01002810.1|_10-50-382.fasta
332,sequences/UPI0002C2D205-45-437.fasta
333,sequences/UPI00084D0D3B-65-475.fasta
334,sequences/JFJP01.1.fsa_nt_gi|907760574|gb|JFJP01011215.1|_1-27-406.fasta
335,sequences/AntAceMinimDraft_11_1070367.scaffolds.fasta_scaffold00407_8-32-437.fasta
336,sequences/UPI00052645CE-57-471.fasta
337,sequences/LSQX01.1.fsa_nt_gb|LSQX01020389.1|_26-7-318.fasta
338,sequences/UPI000450A47A-54-313.fasta
339,sequences/UPI000636F009-132-504.fasta
340,sequences/JFJP01.1.fsa_nt_gi|907708255|gb|JFJP01021008.1|_3-285-585.fasta
341,sequences/TergutCu122P1_1016479.scaffolds.fasta_scaffold1538516_21-358-705.fasta
342,sequences/OM-RGC.v1.003182435-1-376.fasta
343,sequences/FreactTroBogLake_1042271.scaffolds.fasta_scaffold15333_2-19-286.fasta
344,sequences/UPI0006CE29F1-2065-2377.fasta
345,sequences/tagenome__1003787_1003787.scaffolds.fasta_scaffold20845092_1-28-427.fasta
346,sequences/UPI0007713649-925-1330.fasta
347,sequences/HubBroStandDraft_2_1064218.scaffolds.fasta_scaffold02151_4-93-376.fasta
348,sequences/RhiMetdeSRZDD1v2_1073273.scaffolds.fasta_scaffold705372_1-20-362.fasta
349,sequences/UPI00086831A7-21-426.fasta
350,sequences/UPI00073A400F-87-368.fasta
351,sequences/JI6StandDraft_1071083.scaffolds.fasta_scaffold48280_2-24-403.fasta
352,sequences/UPI000788DBFF-48-309.fasta
353,sequences/UPI0006EFB6A2-29-433.fasta
354,sequences/UPI000828B672-42-411.fasta
355,sequences/UPI0000E580ED-58-479.fasta
356,sequences/UPI0005B1AC89-66-349.fasta
357,sequences/UPI0008B0C37C-26-413.fasta
358,sequences/APAra7269097289_1048552.scaffolds.fasta_scaffold08441_2-32-333.fasta
359,sequences/UPI0003E0473A-57-307.fasta
360,sequences/RifCSPhighO2_12_1023870.scaffolds.fasta_scaffold01529_1-226-540.fasta
361,sequences/APCry1669188879_1035177.scaffolds.fasta_scaffold09435_1-660-997.fasta
362,sequences/UPI00049871AC-73-495.fasta
363,sequences/UPI000897B65E-41-418.fasta
364,sequences/UPI0007B0E56A-28-396.fasta
365,sequences/NGEPerStandDraft_6_1074524.scaffolds.fasta_scaffold13433_1-36-368.fasta
366,sequences/UPI000749DAB0-10-339.fasta
367,sequences/UPI0004E59191-49-464.fasta
368,sequences/GraSoiStandDraft_16_1057320.scaffolds.fasta_scaffold00595_8-96-374.fasta
369,sequences/L1105metagenome_2_1110790.scaffolds.fasta_scaffold00007_161-14-401.fasta
370,sequences/UPI0003F730C3-71-438.fasta
371,sequences/MDTB01.1.fsa_nt_gb|MDTB01005623.1|_3-33-359.fasta
372,sequences/UPI0003351807-21-415.fasta
373,sequences/UPI0005E36518-115-402.fasta
374,sequences/UPI000164E614-38-390.fasta
375,sequences/UPI0007D4B407-276-683.fasta
376,sequences/UPI000513CD7C-42-370.fasta
377,sequences/KBSSwiStaDraftv2_1062776.scaffolds.fasta_scaffold327605_2-27-406.fasta
378,sequences/APLak6261664640_1056046.scaffolds.fasta_scaffold00260_16-301-602.fasta
379,sequences/UPI00020A8FE1-76-400.fasta
380,sequences/GraSoi013_1_40cm_1032412.scaffolds.fasta_scaffold24899_2-57-365.fasta
381,sequences/Go1ome_4_1110791.scaffolds.fasta_scaffold00337_6-59-400.fasta
382,sequences/UPI000401345D-96-430.fasta
383,sequences/GraSoi013_1_40cm_2_1032418.scaffolds.fasta_scaffold02106_1-611-885.fasta
384,sequences/UPI0001D9CB9A-174-544.fasta
385,sequences/Cm827metagenome_2_1110796.scaffolds.fasta_scaffold00002_162-21-396.fasta
386,sequences/UPI0001866108-56-435.fasta
387,sequences/SouAtlMetagenome_1021521.scaffolds.fasta_scaffold00082_12-28-405.fasta
388,sequences/UPI00054D36AF-37-344.fasta
389,sequences/UPI000685B488-68-398.fasta
390,sequences/UPI0006C8C631-33-361.fasta
391,sequences/UPI0006256D50-53-413.fasta
392,sequences/APIni6443716594_1056825.scaffolds.fasta_scaffold81795_2-57-355.fasta
393,sequences/CZKM01.1.fsa_nt_gi|1070577930|emb|CZKM01000073.1|_7-61-344.fasta
394,sequences/Cm1ome_3_1110798.scaffolds.fasta_scaffold00160_73-14-426.fasta
395,sequences/APAra7269096870_1048528.scaffolds.fasta_scaffold00166_42-38-299.fasta
396,sequences/UPI0001A4FCA3-19-579.fasta
397,sequences/UPI0008228D4E-131-480.fasta
398,sequences/UPI0004C7964B-72-353.fasta
399,sequences/UPI00015E89AB-36-586.fasta
400,sequences/UPI00015AD7C1-37-456.fasta
401,sequences/GraSoiStandDraft_42_1057292.scaffolds.fasta_scaffold97946_2-8-372.fasta
402,sequences/UPI00021FCC96-56-468.fasta
403,sequences/JI10StandDraft_1071094.scaffolds.fasta_scaffold03734_3-25-412.fasta
404,sequences/EndMetStandDraft_4_1072995.scaffolds.fasta_scaffold00510_8-27-376.fasta
405,sequences/PersoiStandDraft_1058852.scaffolds.fasta_scaffold36976_2-17-387.fasta
406,sequences/UPI000415B2D7-57-426.fasta
407,sequences/UPI0001DCB28E-920-1328.fasta
408,sequences/UPI0003DBEDDB-36-367.fasta
409,sequences/Cm827metagenome_2_1110796.scaffolds.fasta_scaffold00439_34-101-402.fasta
410,sequences/UPI0007B9DAFC-52-473.fasta
411,sequences/UPI000652EB4C-112-425.fasta
412,sequences/UPI000744D7F0-116-441.fasta
413,sequences/UPI00088D1E97-33-330.fasta
414,sequences/WetSurMetagenome_2_1015567.scaffolds.fasta_scaffold143560_1-50-346.fasta
415,sequences/UPI0002C6FC6E-59-479.fasta
416,sequences/LDZT01.1.fsa_nt_gi|973037913|gb|LDZT01008956.1|_2-13-316.fasta
417,sequences/UPI0008267C4D-33-415.fasta
418,sequences/UPI000233B2A1-77-371.fasta
419,sequences/HubBroStandDraft_1064217.scaffolds.fasta_scaffold38522_1-397-729.fasta
420,sequences/307.fasta_scaffold00211_2-61-460.fasta
421,sequences/UPI000814B702-52-409.fasta
422,sequences/UPI0003B340CC-18-426.fasta
423,sequences/SwirhirootsSR1_FD_contig_91_408617_length_2636_multi_3_in_0_out_0_1-67-473.fasta
424,sequences/GraSoiStandDraft_26_1057304.scaffolds.fasta_scaffold03311_2-26-371.fasta
425,sequences/HubBroStandDraft_5_1064220.scaffolds.fasta_scaffold02692_6-43-374.fasta
