,path
244,sequences/MDTD01.3.fsa_nt_gb|MDTD01192731.1|_5-25-428.fasta
245,sequences/UPI00065DAA0A-54-333.fasta
246,sequences/KBSSwiStaDraftv2_1062776.scaffolds.fasta_scaffold381357_1-71-399.fasta
247,sequences/UPI000439DBAC-24-443.fasta
248,sequences/UPI00074A2BF3-57-378.fasta
249,sequences/UPI00073DDBA9-26-435.fasta
250,sequences/UPI0001EF0F82-61-371.fasta
251,sequences/DewCreStandDraft_4_1066084.scaffolds.fasta_scaffold07261_7-401-669.fasta
252,sequences/UPI000536B8AD-24-371.fasta
253,sequences/UPI00019F2BD1-39-406.fasta
254,sequences/UPI000233ADC0-34-503.fasta
255,sequences/Cm1ome_3_1110798.scaffolds.fasta_scaffold01299_12-3-296.fasta
256,sequences/UPI00074376D5-23-411.fasta
257,sequences/APAra7269096714_1048519.scaffolds.fasta_scaffold00158_32-33-421.fasta
258,sequences/UPI0005EA7EED-47-474.fasta
259,sequences/UPI00078AC90A-68-541.fasta
260,sequences/UPI0002F6AFFD-15-309.fasta
261,sequences/LIDZ01.1.fsa_nt_gi|999867530|gb|LIDZ01000121.1|_133-25-420.fasta
262,sequences/JI10StandDraft_1071094.scaffolds.fasta_scaffold05182_3-17-512.fasta
263,sequences/UPI0007AF9421-23-408.fasta
264,sequences/DewCreStandDraft_4_1066084.scaffolds.fasta_scaffold01276_35-345-636.fasta
265,sequences/UPI0007705235-31-352.fasta
266,sequences/UPI0001FF9A93-23-426.fasta
267,sequences/UPI00019CA2FB-26-414.fasta
268,sequences/UPI0008BEBD00-134-427.fasta
269,sequences/UPI0006F1FE48-31-441.fasta
270,sequences/MudIll2142460700_1097286.scaffolds.fasta_scaffold13534_3-26-422.fasta
271,sequences/GraSoiStandDraft_43_1057313.scaffolds.fasta_scaffold167834_1-71-320.fasta
272,sequences/RhiMetdeSRZDD1v2_1073273.scaffolds.fasta_scaffold668696_2-51-333.fasta
273,sequences/UPI00035C9DCA-11-340.fasta
274,sequences/UPI0002705466-291-625.fasta
275,sequences/OM-RGC.v1.002040182-51-432.fasta
276,sequences/UPI0001CE9382-21-380.fasta
277,sequences/COG998Drversion2_1049125.scaffolds.fasta_scaffold17372_2-158-419.fasta
278,sequences/UPI000892208F-38-436.fasta
279,sequences/UPI0006B3A55A-71-420.fasta
280,sequences/UPI0005C98015-56-486.fasta
281,sequences/WetSurMetagenome_2_1015567.scaffolds.fasta_scaffold00864_9-56-387.fasta
282,sequences/CZKI01.1.fsa_nt_gi|961525427|emb|CZKI01000029.1|_50-30-355.fasta
283,sequences/OM-RGC.v1.002537210-33-407.fasta
284,sequences/SoimicMinimDraft_3_1059731.scaffolds.fasta_scaffold33810_1-23-359.fasta
285,sequences/AP92_2_1055481.scaffolds.fasta_scaffold14227_2-38-347.fasta
286,sequences/UPI00048BE260-63-435.fasta
287,sequences/UPI0006F0DCEA-30-407.fasta
288,sequences/UPI000876B679-16-375.fasta
289,sequences/KBSMisStandDraft_5_1062788.scaffolds.fasta_scaffold350358_1-59-389.fasta
290,sequences/tagenome__1003787_1003787.scaffolds.fasta_scaffold20986521_2-61-450.fasta
291,sequences/EndMetStandDraft_4_1072995.scaffolds.fasta_scaffold10834_4-59-336.fasta
292,sequences/UPI00078F1131-79-394.fasta
293,sequences/UPI0002890E0F-54-442.fasta
294,sequences/UPI00043D3499-75-380.fasta
295,sequences/GraSoiStandDraft_16_1057320.scaffolds.fasta_scaffold261535_1-34-315.fasta
296,sequences/MDTD01.1.fsa_nt_gb|MDTD01003672.1|_1-69-704.fasta
297,sequences/UPI0005AB064C-56-409.fasta
298,sequences/JI6StandDraft_1071083.scaffolds.fasta_scaffold07775_2-46-319.fasta
299,sequences/CryGeyStandDraft_7_1057128.scaffolds.fasta_scaffold25398_3-38-346.fasta
300,sequences/UPI000822BA5C-181-503.fasta
301,sequences/UPI000683D31D-37-395.fasta
302,sequences/UPI0003C9AD12-58-475.fasta
303,sequences/UPI0008CFC220-18-367.fasta
304,sequences/GraSoiStandDraft_60_1057301.scaffolds.fasta_scaffold58999_1-369-643.fasta
305,sequences/P827metagenome_2_1110787.scaffolds.fasta_scaffold01213_7-66-354.fasta
306,sequences/UPI0008D4C2F1-26-303.fasta
307,sequences/UPI000582BCF9-31-287.fasta
308,sequences/UPI0004004581-51-386.fasta
309,sequences/KBSMisStaDraftv2_1062788.scaffolds.fasta_scaffold99068_3-49-301.fasta
310,sequences/AKZA01.1.fsa_nt_gi|411189608|gb|AKZA01002975.1|_2-51-432.fasta
311,sequences/UPI000347DDE1-29-363.fasta
312,sequences/MedtruStandDraft_1076414.scaffolds.fasta_scaffold03758_3-937-1242.fasta
313,sequences/UPI000788C6F5-19-425.fasta
314,sequences/RhiMetdeSRZDD1v2_1073273.scaffolds.fasta_scaffold147525_2-65-370.fasta
315,sequences/LSQX01.1.fsa_nt_gb|LSQX01020188.1|_11-69-341.fasta
316,sequences/GraSoiStandDraft_16_1057320.scaffolds.fasta_scaffold664152_2-14-338.fasta
317,sequences/UPI0007DB2634-168-493.fasta
318,sequences/UPI0004F90D23-29-331.fasta
319,sequences/OM-RGC.v1.001004618-108-398.fasta
320,sequences/UPI0004416392-132-414.fasta
321,sequences/UPI0004B7946D-31-433.fasta
322,sequences/UPI0003ACFE1A-61-376.fasta
323,sequences/UPI00074AB27B-26-414.fasta
324,sequences/JFJP01.1.fsa_nt_gi|907718484|gb|JFJP01019373.1|_3-28-371.fasta
325,sequences/UPI0007EB0C0A-32-326.fasta
326,sequences/NGEPerStandDraft_6_1074524.scaffolds.fasta_scaffold65132_1-135-476.fasta
327,sequences/UPI0007BFE76A-49-471.fasta
328,sequences/tagenome__1003787_1003787.scaffolds.fasta_scaffold20703365_1-31-353.fasta
329,sequences/UPI0004817E33-14-438.fasta
330,sequences/UPI00057BEE36-46-427.fasta
331,sequences/UPI0005B03F4B-261-631.fasta
332,sequences/1186.fasta_scaffold91646_1-39-346.fasta
333,sequences/WetSurSiteA1Bulk_404760.scaffolds.fasta_scaffold04100_4-39-313.fasta
334,sequences/VirMetMinimDraft_7_1064189.scaffolds.fasta_scaffold36036_1-40-305.fasta
335,sequences/DewCreStandDraft_5_1066085.scaffolds.fasta_scaffold01852_10-50-316.fasta
336,sequences/TergutMp193P3_1026864.scaffolds.fasta_scaffold30465_2-49-388.fasta
337,sequences/RhiMetdeSRZDD1v2_1073273.scaffolds.fasta_scaffold226200_4-34-350.fasta
338,sequences/UPI0003700BE9-29-422.fasta
339,sequences/UPI0008C35582-54-362.fasta
340,sequences/UPI0007422653-69-466.fasta
341,sequences/HubBroStandDraft_6_1064221.scaffolds.fasta_scaffold174980_2-20-315.fasta
342,sequences/UPI00084D0781-25-432.fasta
343,sequences/MEHZ01.5.fsa_nt_MEHZ011488108.1_9-19-364.fasta
344,sequences/RhiMetdeSRZDD1v2_1073273.scaffolds.fasta_scaffold247139_2-12-301.fasta
345,sequences/UPI0002AA2712-72-404.fasta
346,sequences/UPI00045342D7-46-332.fasta
347,sequences/OM-RGC.v1.002407282-30-408.fasta
348,sequences/APCry4251928382_1046606.scaffolds.fasta_scaffold04402_9-21-383.fasta
349,sequences/UPI00053FC0AD-61-478.fasta
350,sequences/UPI000376C0E8-27-297.fasta
351,sequences/UPI000419D72A-105-380.fasta
352,sequences/UPI00015C816B-33-503.fasta
353,sequences/UPI0005002BB9-21-423.fasta
354,sequences/UPI0006CDE93F-75-349.fasta
355,sequences/GraSoiStandDraft_30_1057271.scaffolds.fasta_scaffold59069_1-78-331.fasta
356,sequences/GraSoiStandDraft_46_1057282.scaffolds.fasta_scaffold61281_1-64-411.fasta
357,sequences/KBSSwiStaDraftv2_1062776.scaffolds.fasta_scaffold09500_5-67-402.fasta
358,sequences/UPI0007BCE8F3-171-532.fasta
359,sequences/APLak6261660806_1056025.scaffolds.fasta_scaffold00313_5-33-352.fasta
360,sequences/UPI0001942A7E-44-442.fasta
361,sequences/UPI0007CB2E60-53-455.fasta
362,sequences/GraSoi2013_115cm_1033766.scaffolds.fasta_scaffold75053_1-133-381.fasta
363,sequences/UPI00019BE217-35-433.fasta
364,sequences/APAra7269096613_1048513.scaffolds.fasta_scaffold00011_86-72-386.fasta
365,sequences/CZCA01.1.fsa_nt_gi|955203294|emb|CZCA01005733.1|_4-24-418.fasta
366,sequences/UPI0007E18557-18-415.fasta
367,sequences/UPI00078F7A62-20-355.fasta
368,sequences/KBSSwiStaDraftv2_1062776.scaffolds.fasta_scaffold00112_4-136-474.fasta
369,sequences/PorBlaMBantryBay_2_1084458.scaffolds.fasta_scaffold02942_11-47-364.fasta
370,sequences/HubBroStandDraft_5_1064220.scaffolds.fasta_scaffold168236_2-52-338.fasta
371,sequences/UPI00020471C6-50-311.fasta
372,sequences/Dee2metaT_30_FD_contig_51_101439_length_913_multi_2_in_0_out_0_1-1-298.fasta
373,sequences/UPI0008D3A0F3-83-518.fasta
374,sequences/tagenome__1003787_1003787.scaffolds.fasta_scaffold20904551_3-32-360.fasta
375,sequences/UPI0008CB8778-4-324.fasta
376,sequences/UPI0001DE0302-125-468.fasta
377,sequences/EndMetStandDraft_7_1072992.scaffolds.fasta_scaffold05005_3-83-384.fasta
378,sequences/UPI0003B89CB2-45-417.fasta
379,sequences/UPI00040BB579-63-323.fasta
380,sequences/UPI0008BF7138-22-431.fasta
381,sequences/Cm1ome_3_1110798.scaffolds.fasta_scaffold02053_11-29-440.fasta
382,sequences/APHig6443718053_1056840.scaffolds.fasta_scaffold39280_1-69-348.fasta
383,sequences/tagenome__1003787_1003787.scaffolds.fasta_scaffold20630503_1-89-392.fasta
384,sequences/FreactcultuFSWF8_1027224.scaffolds.fasta_scaffold00008_195-32-452.fasta
385,sequences/tagenome__1003787_1003787.scaffolds.fasta_scaffold20963047_2-52-335.fasta
386,sequences/KBSMisStandDraft_5_1062788.scaffolds.fasta_scaffold466303_1-5-304.fasta
387,sequences/UPI000890B674-61-388.fasta
388,sequences/UPI0002222C13-64-423.fasta
389,sequences/WetSurMetagenome_2_1015567.scaffolds.fasta_scaffold283676_1-64-323.fasta
390,sequences/UPI00089A07DE-15-370.fasta
391,sequences/UPI0002938893-56-469.fasta
392,sequences/UPI0004ECEAD8-47-461.fasta
393,sequences/LSQX01.2.fsa_nt_gb|LSQX01214042.1|_197-16-300.fasta
394,sequences/UPI00065867B9-85-474.fasta
395,sequences/HubBroStandDraft_2_1064218.scaffolds.fasta_scaffold01662_2-50-344.fasta
396,sequences/APDOM4702015248_1054824.scaffolds.fasta_scaffold34844_1-31-387.fasta
397,sequences/UPI0006FF1338-30-418.fasta
398,sequences/UPI00087442C5-77-431.fasta
399,sequences/UPI0007BBC5CA-59-349.fasta
